ID,YEAR,REPORTED_DATE,REPORTED_TIME,OCCURRENCE_DATE,OCCURRENCE_TIME,OCCURRENCE_WEEKDAY,HATE_CRIME_TYPE,PRIMARY_HATE_CRIME_MOTIVATION,HATE_CRIME_INDICATOR,PRIMARY_UCR,PRIMARY_Offence,CCJS_CLEARANCE,ONS_NEIGHBOURHOOD_2019,CITY ,PROVINCE,COUNTRY,OTTAWA_POLICE_SECTOR,OTTAWA_POLICE_DIVISION,CENSUS_TRACT_UNIQUE_ID,CENSUS_TRACT_NAME
401,2020,3-Jul-20,901,2-Jul-20,850,THURSDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Cityview - Crestview - Meadowlands,Ottawa,ON,CAN,17,West,5050024.00,0024.00
38,2015,7-Nov-15,1948,7-Nov-15,1948,SATURDAY,Race/Ethnicity               ,White                      ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Civic Hospital-Central Park,Ottawa,ON,CAN,21,Central,5050034.00,0034.00
81,2015,2-Dec-15,1231,2-Dec-15,1231,WEDNESDAY,Religion                     ,Jewish                     ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Civic Hospital-Central Park,Ottawa,ON,CAN,21,Central,5050021.00,0021.00
116,2015,12-Aug-15,2219,12-Aug-15,900,WEDNESDAY,Religion                     ,Muslim                     ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Civic Hospital-Central Park,Ottawa,ON,CAN,21,Central,5050023.02,0023.02
125,2015,15-Aug-15,1117,15-Aug-15,1117,SATURDAY,Religion                     ,Muslim                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Civic Hospital-Central Park,Ottawa,ON,CAN,21,Central,5050023.02,0023.02
149,2016,6-May-16,1738,6-May-16,1738,FRIDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Civic Hospital-Central Park,Ottawa,ON,CAN,21,Central,5050034.00,0034.00
150,2016,20-May-16,1002,20-May-16,1002,FRIDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Civic Hospital-Central Park,Ottawa,ON,CAN,21,Central,5050034.00,0034.00
235,2017,10-May-17,1253,10-May-17,1253,WEDNESDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Civic Hospital-Central Park,Ottawa,ON,CAN,21,Central,5050034.00,0034.00
330,2019,2-Sep-19,1909,2-Sep-19,1909,MONDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Civic Hospital-Central Park,Ottawa,ON,CAN,21,Central,5050034.00,0034.00
361,2020,4-Aug-20,31,2-Aug-20,2200,SUNDAY,Race/Ethnicity               ,Other Similar Factor       ,HC CONFIRMED,3450,Indecent Acts,Not Cleared,Civic Hospital-Central Park,Ottawa,ON,CAN,21,Central,5050023.02,0023.02
374,2015,16-Oct-15,2343,16-Oct-15,2140,FRIDAY,Race/Ethnicity               ,Black                      ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Civic Hospital-Central Park,Ottawa,ON,CAN,21,Central,5050021.00,0021.00
455,2018,23-Mar-18,2328,23-Mar-18,2328,FRIDAY,Race/Ethnicity               ,South Asian                ,HC CONFIRMED,1610,Robbery Swarming(2/More Susp),Not Cleared,Civic Hospital-Central Park,Ottawa,ON,CAN,21,Central,5050034.00,0034.00
489,2015,18-Oct-15,1158,18-Oct-15,1158,SUNDAY,Religion                     ,Jewish                     ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Civic Hospital-Central Park,Ottawa,ON,CAN,21,Central,5050021.00,0021.00
494,2015,12-Mar-15,1321,12-Mar-15,1321,THURSDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Civic Hospital-Central Park,Ottawa,ON,CAN,21,Central,5050023.02,0023.02
559,2015,30-Oct-15,28,30-Oct-15,28,FRIDAY,Sexual Orientation           ,Homosexual (Lesbian Or Gay),HC CONFIRMED,3770,Threats Bomb,Not Cleared,Civic Hospital-Central Park,Ottawa,ON,CAN,21,Central,5050034.00,0034.00
624,2016,26-Apr-16,1104,26-Apr-16,1104,TUESDAY,Sexual Orientation           ,Homosexual (Lesbian Or Gay),HC CONFIRMED,1430,Assault Level 1,Not Cleared,Civic Hospital-Central Park,Ottawa,ON,CAN,21,Central,5050023.02,0023.02
648,2015,22-Jan-15,914,22-Jan-15,914,THURSDAY,Religion                     ,Jewish                     ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Civic Hospital-Central Park,Ottawa,ON,CAN,21,Central,5050021.00,0021.00
10,2019,6-Nov-19,716,6-Nov-19,200,WEDNESDAY,Mental Or Physical Disability,Mental                     ,HC CONFIRMED,3560,Public Incitement Of Hatred,Cleared,Constance Bay,Ottawa,ON,CAN,11,West,5050302.00,0302.00
295,2018,7-Sep-18,1701,5-Sep-18,1650,WEDNESDAY,Sex                          ,Male                       ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Constance Bay,Ottawa,ON,CAN,11,West,5050302.00,0302.00
535,2020,4-Apr-20,1620,4-Apr-20,1620,SATURDAY,Race/Ethnicity               ,Aboriginal                 ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Constance Bay,Ottawa,ON,CAN,11,West,5050302.00,0302.00
1,2019,19-Feb-19,1832,19-Feb-19,1630,TUESDAY,Sex                          ,Male                       ,HC CONFIRMED,2140,Theft <$5000,Cleared,Convent Glen - Orléans Woods,Ottawa,ON,CAN,31,East,5050170.10,0170.10
87,2017,16-Aug-17,1709,15-Aug-17,1055,TUESDAY,Sexual Orientation           ,Homosexual (Lesbian Or Gay),HC CONFIRMED,2170,Mischief To Property,Not Cleared,Convent Glen - Orléans Woods,Ottawa,ON,CAN,31,East,5050125.07,0125.07
331,2020,16-Jan-20,1633,16-Jan-20,1525,THURSDAY,Race/Ethnicity               ,Arab/West Asian            ,HC CONFIRMED,1430,Assault Level 1,Cleared,Convent Glen - Orléans Woods,Ottawa,ON,CAN,31,East,5050124.03,0124.03
478,2017,16-Nov-17,1644,15-Nov-17,2100,WEDNESDAY,Religion                     ,Catholic                   ,HC CONFIRMED,2176,Mischief Religious Property,Not Cleared,Convent Glen - Orléans Woods,Ottawa,ON,CAN,31,East,5050124.01,0124.01
645,2019,19-Sep-19,1005,22-Jul-19,2128,MONDAY,Religion                     ,Catholic                   ,HC CONFIRMED,2176,Mischief Hate Cultrl/Rel Prop,Not Cleared,Convent Glen - Orléans Woods,Ottawa,ON,CAN,31,East,5050124.02,0124.02
646,2019,20-Sep-19,840,18-Sep-19,0,WEDNESDAY,Religion                     ,Catholic                   ,HC CONFIRMED,2176,Mischief Hate Cultrl/Rel Prop,Not Cleared,Convent Glen - Orléans Woods,Ottawa,ON,CAN,31,East,5050124.02,0124.02
654,2016,31-Oct-16,1409,31-Oct-16,100,MONDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Convent Glen - Orléans Woods,Ottawa,ON,CAN,31,East,5050124.01,0124.01
137,2020,2-Apr-20,256,2-Apr-20,256,THURSDAY,Race/Ethnicity               ,Black                      ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Crystal Bay - Lakeview Park,Ottawa,ON,CAN,14,West,5050139.00,0139.00
100,2017,13-Mar-17,1443,13-Mar-17,1443,MONDAY,Religion                     ,Muslim                     ,HC CONFIRMED,1627,Threats Utter To Person,Not Cleared,Cumberland,Ottawa,ON,CAN,37,East,5050171.06,0171.06
145,2015,18-Oct-15,5,18-Oct-15,5,SUNDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2176,Mischief Religious Property,Not Cleared,Cumberland,Ottawa,ON,CAN,37,East,5050171.06,0171.06
302,2019,20-Oct-19,1213,20-Oct-19,1213,SUNDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Cumberland,Ottawa,ON,CAN,37,East,5050171.06,0171.06
3,2019,23-Mar-19,1200,19-Mar-19,800,TUESDAY,Religion                     ,Jewish                     ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Dunrobin,Ottawa,ON,CAN,11,West,5050160.09,0160.09
110,2015,26-Nov-15,1827,26-Nov-15,1100,THURSDAY,Religion                     ,Jewish                     ,HC SUSPECTED,2170,Mischief To Property,Cleared,Dunrobin,Ottawa,ON,CAN,11,West,5050302.00,0302.00
210,2016,11-Aug-16,1905,20-Jun-16,1530,MONDAY,Religion                     ,Jewish                     ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Dunrobin,Ottawa,ON,CAN,11,West,5050302.00,0302.00
43,2016,28-Sep-16,928,28-Sep-16,825,WEDNESDAY,Religion                     ,Muslim                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,East Industrial,Ottawa,ON,CAN,33,East,5050011.03,0011.03
64,2017,18-Mar-17,1525,18-Mar-17,600,SATURDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,East Industrial,Ottawa,ON,CAN,33,East,5050011.03,0011.03
107,2017,30-Nov-17,2251,24-Nov-17,1010,FRIDAY,Religion                     ,Muslim                     ,HC SUSPECTED,2140,Theft <$5000,Not Cleared,East Industrial,Ottawa,ON,CAN,33,East,5050011.01,0011.01
124,2015,6-Aug-15,1544,6-Aug-15,1544,THURSDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,East Industrial,Ottawa,ON,CAN,33,East,5050011.03,0011.03
190,2016,29-Sep-16,1215,29-Sep-16,1215,THURSDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,East Industrial,Ottawa,ON,CAN,33,East,5050011.03,0011.03
249,2016,12-Jun-16,1309,12-Jun-16,1309,SUNDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,East Industrial,Ottawa,ON,CAN,33,East,5050011.03,0011.03
250,2016,31-Aug-16,1702,31-Aug-16,1702,WEDNESDAY,Race/Ethnicity               ,South Asian                ,HC CONFIRMED,1627,Threats Utter To Person,Cleared,East Industrial,Ottawa,ON,CAN,33,East,5050011.01,0011.01
369,2015,7-Dec-15,1918,7-Dec-15,1620,MONDAY,Religion                     ,Muslim                     ,HC CONFIRMED,1430,Assault Level 1,Not Cleared,East Industrial,Ottawa,ON,CAN,33,East,5050011.03,0011.03
385,2020,21-Aug-20,1928,19-Aug-20,1200,WEDNESDAY,Race/Ethnicity               ,South Asian                ,HC SUSPECTED,3770,Threats Letters,Not Cleared,East Industrial,Ottawa,ON,CAN,33,East,5050011.01,0011.01
501,2017,5-May-17,529,5-May-17,529,FRIDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2110,Fire Arson Property Damage,Not Cleared,East Industrial,Ottawa,ON,CAN,33,East,5050011.01,0011.01
62,2017,30-Nov-17,946,28-Nov-17,1130,TUESDAY,Language                     ,French                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Elmvale - Canterbury,Ottawa,ON,CAN,33,East,5050009.00,0009.00
167,2016,14-Oct-16,2246,14-Oct-16,1,FRIDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Elmvale - Canterbury,Ottawa,ON,CAN,33,East,5050009.00,0009.00
213,2016,28-Aug-16,2324,28-Aug-16,200,SUNDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Elmvale - Canterbury,Ottawa,ON,CAN,33,East,5050008.00,0008.00
329,2019,6-Nov-19,755,6-Nov-19,720,WEDNESDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,1627,Threats Utter To Person,Cleared,Elmvale - Canterbury,Ottawa,ON,CAN,33,East,5050011.01,0011.01
512,2018,24-Oct-18,2312,24-Oct-18,2312,WEDNESDAY,Religion                     ,Muslim                     ,HC CONFIRMED,2175,Mischief Cultural Property,Cleared,Emerald Woods - Sawmill Creek,Ottawa,ON,CAN,35,East,5050123.01,0123.01
570,2016,1-Jan-16,1842,1-Jan-16,1842,FRIDAY,Race/Ethnicity               ,South Asian                ,HC CONFIRMED,1627,Threats Utter To Person,Cleared,Emerald Woods - Sawmill Creek,Ottawa,ON,CAN,35,East,5050123.01,0123.01
171,2017,17-May-17,2130,17-May-17,900,WEDNESDAY,Religion                     ,Other Religion             ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Fallingbrook,Ottawa,ON,CAN,31,East,5050170.08,0170.08
177,2017,28-Jun-17,1107,28-Jun-17,1107,WEDNESDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Fallingbrook,Ottawa,ON,CAN,31,East,5050170.10,0170.10
194,2016,6-Nov-16,1538,6-Nov-16,1538,SUNDAY,Sexual Orientation           ,Homosexual (Lesbian Or Gay),HC CONFIRMED,2170,Mischief To Property,Not Cleared,Fallingbrook,Ottawa,ON,CAN,31,East,5050170.10,0170.10
217,2016,17-Apr-16,1043,17-Apr-16,100,SUNDAY,Religion                     ,Other Religion             ,HC CONFIRMED,2176,Mischief Religious Property,Not Cleared,Fallingbrook,Ottawa,ON,CAN,31,East,5050170.08,0170.08
296,2018,25-Aug-18,1156,25-Aug-18,1156,SATURDAY,Race/Ethnicity               ,Multiple Races/Ethnicities ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Fallingbrook,Ottawa,ON,CAN,31,East,5050170.12,0170.12
297,2018,25-Aug-18,1314,25-Aug-18,1314,SATURDAY,Race/Ethnicity               ,Multiple Races/Ethnicities ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Fallingbrook,Ottawa,ON,CAN,31,East,5050170.13,0170.13
461,2015,17-May-15,1449,16-May-15,2215,SATURDAY,Religion                     ,Muslim                     ,HC CONFIRMED,3410,Breach Undertaking/Recog/Fta,Cleared,Fallingbrook,Ottawa,ON,CAN,31,East,5050170.08,0170.08
585,2019,16-May-19,3,16-May-19,3,THURSDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Fallingbrook,Ottawa,ON,CAN,31,East,5050170.09,0170.09
643,2018,9-Dec-18,1047,9-Dec-18,1047,SUNDAY,Race/Ethnicity               ,Multiple Races/Ethnicities ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Fallingbrook,Ottawa,ON,CAN,31,East,5050170.13,0170.13
504,2018,23-Nov-18,934,23-Nov-18,934,FRIDAY,Race/Ethnicity               ,Other Race/Ethnicity       ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Findlay Creek,Ottawa,ON,CAN,35,East,5050126.03,0126.03
29,2019,15-Apr-19,1042,15-Apr-19,1042,MONDAY,Religion                     ,Jewish                     ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Glebe - Dows Lake,Ottawa,ON,CAN,22,Central,5050018.00,0018.00
39,2015,20-Nov-15,1002,20-Nov-15,1002,FRIDAY,Race/Ethnicity               ,Black                      ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Glebe - Dows Lake,Ottawa,ON,CAN,22,Central,5050018.00,0018.00
80,2015,20-Nov-15,804,19-Nov-15,1800,THURSDAY,Religion                     ,Jewish                     ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Glebe - Dows Lake,Ottawa,ON,CAN,22,Central,5050018.00,0018.00
108,2020,18-May-20,1705,18-May-20,1520,MONDAY,Race/Ethnicity               ,Arab/West Asian            ,HC SUSPECTED,1430,Assault Level 1,Cleared,Glebe - Dows Lake,Ottawa,ON,CAN,22,Central,5050018.00,0018.00
170,2017,8-Jun-17,1202,6-Jun-17,1155,TUESDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Glebe - Dows Lake,Ottawa,ON,CAN,22,Central,5050035.00,0035.00
187,2017,23-Aug-17,1150,20-Aug-17,1745,SUNDAY,Sexual Orientation           ,Homosexual (Lesbian Or Gay),HC CONFIRMED,2170,Mischief To Property,Not Cleared,Glebe - Dows Lake,Ottawa,ON,CAN,22,Central,5050018.00,0018.00
189,2017,19-Aug-17,908,19-Aug-17,908,SATURDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Glebe - Dows Lake,Ottawa,ON,CAN,22,Central,5050036.00,0036.00
211,2016,15-Aug-16,1044,15-Aug-16,1044,MONDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Glebe - Dows Lake,Ottawa,ON,CAN,22,Central,5050018.00,0018.00
244,2016,13-Jul-16,1148,13-Jul-16,1148,WEDNESDAY,Religion                     ,Catholic                   ,HC SUSPECTED,2176,Mischief Religious Property,Not Cleared,Glebe - Dows Lake,Ottawa,ON,CAN,22,Central,5050019.00,0019.00
481,2016,15-Nov-16,1030,14-Nov-16,2315,MONDAY,Religion                     ,Jewish                     ,HC CONFIRMED,1627,Threats Utter To Person,Cleared,Glebe - Dows Lake,Ottawa,ON,CAN,22,Central,5050036.00,0036.00
545,2017,1-Oct-17,1459,1-Oct-17,1459,SUNDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Glebe - Dows Lake,Ottawa,ON,CAN,22,Central,5050036.00,0036.00
655,2017,12-Nov-17,1858,12-Nov-17,1530,SUNDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Glebe - Dows Lake,Ottawa,ON,CAN,22,Central,5050019.00,0019.00
106,2020,18-Aug-20,1011,1-Aug-20,2200,SATURDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2140,Theft <$5000,Not Cleared,Glen Cairn - Kanata South Business Park,Ottawa,ON,CAN,13,West,5050162.01,0162.01
157,2015,14-Oct-15,1418,14-Oct-15,1418,WEDNESDAY,Race/Ethnicity               ,White                      ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Glen Cairn - Kanata South Business Park,Ottawa,ON,CAN,13,West,5050162.01,0162.01
205,2020,1-Aug-20,828,31-Jul-20,1030,FRIDAY,Race/Ethnicity               ,Black                      ,HC SUSPECTED,2140,Theft <$5000,Not Cleared,Glen Cairn - Kanata South Business Park,Ottawa,ON,CAN,13,West,5050162.01,0162.01
206,2020,2-Aug-20,14,1-Aug-20,2342,SATURDAY,Race/Ethnicity               ,Black                      ,HC SUSPECTED,2140,Theft <$5000,Not Cleared,Glen Cairn - Kanata South Business Park,Ottawa,ON,CAN,13,West,5050162.01,0162.01
281,2018,10-Jul-18,905,9-Jul-18,2000,MONDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Glen Cairn - Kanata South Business Park,Ottawa,ON,CAN,13,West,5050162.02,0162.02
284,2018,21-Jul-18,1259,21-Jul-18,1259,SATURDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Glen Cairn - Kanata South Business Park,Ottawa,ON,CAN,13,West,5050162.01,0162.01
348,2020,22-Mar-20,2034,22-Mar-20,2025,SUNDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Glen Cairn - Kanata South Business Park,Ottawa,ON,CAN,13,West,5050162.02,0162.02
349,2020,23-Mar-20,840,23-Mar-20,840,MONDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Glen Cairn - Kanata South Business Park,Ottawa,ON,CAN,13,West,5050162.02,0162.02
389,2018,5-Jul-18,1751,4-Jul-18,2225,WEDNESDAY,Religion                     ,Jewish                     ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Glen Cairn - Kanata South Business Park,Ottawa,ON,CAN,13,West,5050160.04,0160.04
412,2020,28-Mar-20,932,28-Mar-20,932,SATURDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Glen Cairn - Kanata South Business Park,Ottawa,ON,CAN,13,West,5050162.02,0162.02
435,2020,25-Oct-20,1110,25-Oct-20,1110,SUNDAY,Race/Ethnicity               ,Multiple Races/Ethnicities ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Glen Cairn - Kanata South Business Park,Ottawa,ON,CAN,13,West,5050162.01,0162.01
439,2020,18-Aug-20,958,22-Jul-20,2200,WEDNESDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2140,Theft <$5000,Not Cleared,Glen Cairn - Kanata South Business Park,Ottawa,ON,CAN,13,West,5050162.01,0162.01
441,2020,17-Aug-20,835,13-Jul-20,2200,MONDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2140,Theft <$5000,Not Cleared,Glen Cairn - Kanata South Business Park,Ottawa,ON,CAN,13,West,5050162.01,0162.01
457,2018,4-Jul-18,631,3-Jul-18,1900,TUESDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Glen Cairn - Kanata South Business Park,Ottawa,ON,CAN,13,West,5050162.01,0162.01
473,2020,19-Sep-20,1520,19-Sep-20,100,SATURDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2175,Mischief Cultural Property,Not Cleared,Glen Cairn - Kanata South Business Park,Ottawa,ON,CAN,13,West,5050162.01,0162.01
602,2019,4-Aug-19,1121,4-Aug-19,1121,SUNDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Glen Cairn - Kanata South Business Park,Ottawa,ON,CAN,13,West,5050162.01,0162.01
626,2020,18-Aug-20,1019,13-Aug-20,454,THURSDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2140,Theft <$5000,Not Cleared,Glen Cairn - Kanata South Business Park,Ottawa,ON,CAN,13,West,5050162.01,0162.01
627,2020,18-Aug-20,1026,17-Aug-20,102,MONDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2140,Theft <$5000,Not Cleared,Glen Cairn - Kanata South Business Park,Ottawa,ON,CAN,13,West,5050162.01,0162.01
628,2020,18-Aug-20,1753,13-Aug-20,0,THURSDAY,Race/Ethnicity               ,Black                      ,HC SUSPECTED,2140,Theft <$5000,Not Cleared,Glen Cairn - Kanata South Business Park,Ottawa,ON,CAN,13,West,5050162.01,0162.01
635,2019,23-Dec-19,1007,23-Dec-19,945,MONDAY,Race/Ethnicity               ,Other Race/Ethnicity       ,HC SUSPECTED,1627,Threats Utter To Person,Not Cleared,Glen Cairn - Kanata South Business Park,Ottawa,ON,CAN,13,West,5050162.01,0162.01
98,2017,24-Feb-17,1204,21-Feb-17,1245,TUESDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Greely,Ottawa,ON,CAN,36,East,5050190.02,0190.02
492,2016,6-Feb-16,2023,5-Feb-16,2023,FRIDAY,Age                          ,Children (0-14 Years)      ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Greely,Ottawa,ON,CAN,36,East,5050190.02,0190.02
556,2015,15-Dec-15,735,15-Dec-15,735,TUESDAY,Sex                          ,Female                     ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Greely,Ottawa,ON,CAN,36,East,5050190.02,0190.02
342,2020,15-Nov-20,934,15-Nov-20,934,SUNDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Greenbelt-Edwards,Ottawa,ON,CAN,33,East,5050125.03,0125.03
597,2019,15-Jul-19,1045,15-Jul-19,1045,MONDAY,Religion                     ,Other Religion             ,HC CONFIRMED,2176,Mischief Hate Cultrl/Rel Prop,Not Cleared,Greenbelt-Edwards,Ottawa,ON,CAN,33,East,5050126.04,0126.04
287,2018,15-Aug-18,936,15-Aug-18,925,WEDNESDAY,Race/Ethnicity               ,Multiple Races/Ethnicities ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Greenboro West,Ottawa,ON,CAN,35,East,5050001.06,0001.06
382,2018,15-Jun-18,2313,15-Jun-18,2200,FRIDAY,Race/Ethnicity               ,Black                      ,HC SUSPECTED,1410,Assault Aggravated Lvl 3,Not Cleared,Greenboro West,Ottawa,ON,CAN,35,East,5050001.06,0001.06
386,2020,13-Mar-20,1304,13-Mar-20,1304,FRIDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,1625,Harass Crim Stalking,Not Cleared,Greenboro West,Ottawa,ON,CAN,35,East,5050001.06,0001.06
219,2018,20-Feb-18,1835,17-Feb-18,1900,SATURDAY,Sex                          ,Male                       ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Hawthorne Meadows - Sheffield Glen,Ottawa,ON,CAN,33,East,5050010.00,0010.00
510,2018,15-Aug-18,1041,15-Aug-18,415,WEDNESDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Hawthorne Meadows - Sheffield Glen,Ottawa,ON,CAN,33,East,5050010.00,0010.00
529,2016,6-Jul-16,1124,2-Jul-16,1500,SATURDAY,Race/Ethnicity               ,Arab/West Asian            ,HC CONFIRMED,3790,"Threats Harass,Intim,Violent",Not Cleared,Hawthorne Meadows - Sheffield Glen,Ottawa,ON,CAN,33,East,5050010.00,0010.00
619,2018,21-Jun-18,1327,21-Jun-18,1327,THURSDAY,Race/Ethnicity               ,Arab/West Asian            ,HC CONFIRMED,1430,Assault Level 1,Cleared,Hawthorne Meadows - Sheffield Glen,Ottawa,ON,CAN,33,East,5050010.00,0010.00
13,2019,3-Sep-19,1327,3-Sep-19,1327,TUESDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Hintonburg - Mechanicsville,Ottawa,ON,CAN,21,Central,5050043.00,0043.00
30,2019,30-Apr-19,1000,30-Apr-19,1000,TUESDAY,Religion                     ,Catholic                   ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Hintonburg - Mechanicsville,Ottawa,ON,CAN,21,Central,5050046.00,0046.00
32,2020,10-Nov-20,1610,10-Nov-20,1200,TUESDAY,Sexual Orientation           ,Homosexual (Lesbian Or Gay),HC CONFIRMED,2170,Mischief To Property,Not Cleared,Hintonburg - Mechanicsville,Ottawa,ON,CAN,21,Central,5050045.00,0045.00
152,2017,6-May-17,1734,6-May-17,1734,SATURDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Hintonburg - Mechanicsville,Ottawa,ON,CAN,21,Central,5050046.00,0046.00
155,2015,25-May-15,1429,17-May-15,2130,SUNDAY,Religion                     ,Jewish                     ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Hintonburg - Mechanicsville,Ottawa,ON,CAN,21,Central,5050046.00,0046.00
175,2017,30-May-17,1021,27-May-17,800,SATURDAY,Sexual Orientation           ,Homosexual (Lesbian Or Gay),HC CONFIRMED,2170,Mischief To Property,Not Cleared,Hintonburg - Mechanicsville,Ottawa,ON,CAN,21,Central,5050046.00,0046.00
198,2016,11-Jan-16,1137,11-Jan-16,1137,MONDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Hintonburg - Mechanicsville,Ottawa,ON,CAN,21,Central,5050043.00,0043.00
202,2015,16-Sep-15,706,16-Sep-15,706,WEDNESDAY,Sexual Orientation           ,Homosexual (Lesbian Or Gay),HC CONFIRMED,2170,Mischief To Property,Cleared,Hintonburg - Mechanicsville,Ottawa,ON,CAN,21,Central,5050043.00,0043.00
377,2016,18-Nov-16,615,18-Nov-16,615,FRIDAY,Religion                     ,Jewish                     ,HC CONFIRMED,1627,Threats Utter To Person,Cleared,Hintonburg - Mechanicsville,Ottawa,ON,CAN,21,Central,5050043.00,0043.00
